ID	Name	UiID	RepresentDec	RepresentID	ColorID	ColorID1	ColorID2	Genre	SubType	DetailType	Price	Level	BindType	MaxDurability	AbradeRate	MaxExistTime	MaxExistAmount	CanTrade	CanDestroy	SetID	ScriptName	Quality	Base1Type	Base1Min	Base1Max	Base2Type	Base2Min	Base2Max	Base3Type	Base3Min	Base3Max	Base4Type	Base4Min	Base4Max	Base5Type	Base5Min	Base5Max	Base6Type	Base6Min	Base6Max	Require1Type	Require1Value	Require2Type	Require2Value	Require3Type	Require3Value	Require4Type	Require4Value	Require5Type	Require5Value	Require6Type	Require6Value	Magic1Type	Magic2Type	Magic3Type	Magic4Type	Magic5Type	Magic6Type	Magic7Type	Magic8Type	Magic9Type	Magic10Type	Magic11Type	Magic12Type	Magic13Type	Magic14Type	Magic15Type	Magic16Type	SkillID	SkillLevel	BelongSchool	MagicKind	MagicType	GetType	_CATEGORY	CoolDownID	IconTag1	IconTag2	IsSpecialIcon	IsSpecialRepresent	CanSetColor	AucGenre	AucSubType	RequireCamp	RequireProfessionID	RequireProfessionLevel	RequireProfessionBranch	PackageGenerType	PackageSubType	TargetType	EnchantRepresentID1	EnchantRepresentID2	EnchantRepresentID3	EnchantRepresentID4	ExistType	DiamondTypeMask1	DiamondAttributeID1	DiamondTypeMask2	DiamondAttributeID2	DiamondTypeMask3	DiamondAttributeID3	EquipCoolDownID	RecommendID	MaxStrengthLevel	CanApart	MapBanUseItemMask	IgnoreBindMask	CanExterior	BelongForceMask	Represent1	SpecialRepair	CanChangeMagic	GrowthTabIndex	NeedGrowthExp	CanShared	MapBanTradeItemMask	MapCanExistItemMask	MapBanEquipItemMask	EquipUsage	BelongMap	_IsSpecialMagicType	RepairPriceRebate
27372	凉风朔	174680		2712					0	15	2695	5680	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	440	440	atMeleeWeaponDamageRand	293	293	atMeleeWeaponAttackSpeedBase	16	16										5	110											44861	44871	45384	45386	45383	0	0	0	0	0	0	0							长歌	治疗	治疗会心(PVP)	野外boss								1	13	7												17	51730	17	204	17	7453	735	33	6	0		0	14	4194304		0	1			0				0	202104赛季世界boss		1
27373	榆关风	174681		2068					0	16	3369	5680	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	1321	1321	atMeleeWeaponDamageRand	880	880	atMeleeWeaponAttackSpeedBase	24	24										5	110											44861	44873	44874	44875	45383	0	0	0	0	0	0	0							霸刀	外功	会心(PVP)	野外boss								1	14	7												17	266	17	223	17	7453	735	34	6	0		0	15	8388608		0	1			0				0	202104赛季世界boss		1
27374	神斯	174682		2342					0	17	3369	5680	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	1321	1321	atMeleeWeaponDamageRand	880	880	atMeleeWeaponAttackSpeedBase	24	24										5	110											44861	44879	44874	44875	45383	0	0	0	0	0	0	0							蓬莱	外功	会心(PVP)	野外boss								1	15	7												17	244	17	223	17	7453	735	35	6	0		0	16	16777216		0	1			0				0	202104赛季世界boss		1
27375	岩舒	174683		2832					0	18	3369	5680	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	1321	1321	atMeleeWeaponDamageRand	880	880	atMeleeWeaponAttackSpeedBase	24	24										5	110											44861	44879	44874	44875	45383	0	0	0	0	0	0	0							凌雪	外功	会心(PVP)	野外boss								1	16	7												17	244	17	223	17	7453	735	38	6	0		0	17	33554432		0	1			0				0	202104赛季世界boss		1
27376	鸿名	174684		3008					0	19	2695	5680	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	880	880	atMeleeWeaponDamageRand	587	587	atMeleeWeaponAttackSpeedBase	16	16										5	110											44861	44862	44869	44870	45383	0	0	0	0	0	0	0							衍天	内功	会心(PVP)	野外boss								1	17	7												17	470	17	3595	17	7453	735	39	6	0		0	18	2048		0	1			0				0	202104赛季世界boss		1
27377	百川冢	174769		3107					0	0	0	5760	2	4800	674		0	1				4	atMeleeWeaponDamageBase	1518	1518	atMeleeWeaponDamageRand	1012	1012	atMeleeWeaponAttackSpeedBase	27	27										5	110											45388	45389	45390	45391	45392	0	0	0	0	0	0	0							少林	内功	会心命中高级	生活技能								1	1	7												17	8132	17	470	17	18963	735	12	6	0		0	11	67108863		0	1			0				1	202104赛季切糕		1
27378	清化玄	174770		3107					0	0	0	5760	2	4800	674		0	1				4	atMeleeWeaponDamageBase	1518	1518	atMeleeWeaponDamageRand	1012	1012	atMeleeWeaponAttackSpeedBase	27	27										5	110											45393	6442	45394	45395	44671	39587	0	0	0	0	0	0							少林	防御	闪避急速	生活技能								1	1	7												17	2849	17	944	17	45822	735	13	6	0		0	11	67108863		0	1			0				1	202104赛季切糕		1
27379	望长安	174771		3306					0	5	0	5760	2	4800	1024		0	1				4	atMeleeWeaponDamageBase	446	446	atMeleeWeaponDamageRand	298	298	atMeleeWeaponAttackSpeedBase	16	16										5	110											45388	45389	45396	45397	45392	0	0	0	0	0	0	0							万花	内功	会心命中高级	生活技能								1	6	7												17	3581	17	470	17	18960	735	14	6	0		0	4	67108863		0	1			0				1	202104赛季切糕		1
27380	春洲霞	174772		3306					0	5	0	5760	2	4800	1024		0	1				4	atMeleeWeaponDamageBase	446	446	atMeleeWeaponDamageRand	298	298	atMeleeWeaponAttackSpeedBase	16	16										5	110											45388	45398	45399	45400	0	0	0	0	0	0	0	0							万花	治疗	治疗会心	生活技能								1	6	7												17	3595	17	204	17	233	735	15	6	0		0	4	67108863		0	1			0				1	202104赛季切糕		1
27381	孤游	174773		3207					0	1	0	5760	2	4800	674		0	1				4	atMeleeWeaponDamageBase	1518	1518	atMeleeWeaponDamageRand	1012	1012	atMeleeWeaponAttackSpeedBase	27	27										5	110											45388	45401	45402	45403	45392	0	0	0	0	0	0	0							天策	外功	会心命中高级	生活技能								1	2	7												17	3778	17	266	17	7582	735	10	6	0		0	3	67108863		0	1			0				1	202104赛季切糕		1
27382	南山雾	174774		3207					0	1	0	5760	2	4800	674		0	1				4	atMeleeWeaponDamageBase	1518	1518	atMeleeWeaponDamageRand	1012	1012	atMeleeWeaponAttackSpeedBase	27	27										5	110											45393	6442	45404	45405	45406	39587	0	0	0	0	0	0							天策	防御	闪避御劲	生活技能								1	2	7												17	2849	17	45822	17	944	735	11	6	0		0	3	67108863		0	1			0				1	202104赛季切糕		1
27383	清寒池树	174775		2462					0	2	0	5760	2	4800	607		0	1				4	atMeleeWeaponDamageBase	580	580	atMeleeWeaponDamageRand	387	387	atMeleeWeaponAttackSpeedBase	21	21										5	110											45388	45398	45396	45397	45392	0	0	0	0	0	0	0							纯阳	内功	会心命中高级	生活技能								1	3	7												17	3581	17	204	17	18960	735	19	6	0		0	12	67108863		0	1			0				1	202104赛季切糕		1
27384	栖归	174776		2462					0	2	0	5760	2	4800	607		0	1				4	atMeleeWeaponDamageBase	1161	1161	atMeleeWeaponDamageRand	774	774	atMeleeWeaponAttackSpeedBase	21	21										5	110	6	4									45388	45407	45402	45403	45392	0	0	0	0	0	0	0							纯阳	外功	会心命中高级	生活技能								1	3	7												17	3778	17	244	17	7582	735	18	6	0		0	12	67108863		0	1			0				1	202104赛季切糕		1
27385	闲风云生	174777		2533					0	4	0	5760	2	4800	1024		0	1				4	atMeleeWeaponDamageBase	580	580	atMeleeWeaponDamageRand	387	387	atMeleeWeaponAttackSpeedBase	21	21										5	110											45388	45398	45408	45409	45392	0	0	0	0	0	0	0							七秀	内功	会心命中高级	生活技能								1	5	7												17	5348	17	204	17	18961	735	20	6	0		0	2	67108863		0	1			0				1	202104赛季切糕		1
27386	寻云随山	174778		2533					0	4	0	5760	2	4800	1024		0	1				4	atMeleeWeaponDamageBase	580	580	atMeleeWeaponDamageRand	387	387	atMeleeWeaponAttackSpeedBase	21	21										5	110											45388	45398	45399	45400	0	0	0	0	0	0	0	0							七秀	治疗	治疗会心	生活技能								1	5	7												17	8445	17	204	17	233	735	21	6	0		0	2	67108863		0	1			0				1	202104赛季切糕		1
27387	生烟花落	174779		1967					0	10	0	5760	2	4800	1024		0	1				4	atMeleeWeaponDamageBase	446	446	atMeleeWeaponDamageRand	298	298	atMeleeWeaponAttackSpeedBase	16	16										5	110											45388	45398	45410	45411	45392	0	0	0	0	0	0	0							五毒	内功	会心命中高级	生活技能								1	8	7												17	10454	17	204	17	18965	735	16	6	0		0	6	67108863		0	1			0				1	202104赛季切糕		1
27388	凝冰玄昭	174780		1967					0	10	0	5760	2	4800	1024		0	1				4	atMeleeWeaponDamageBase	446	446	atMeleeWeaponDamageRand	298	298	atMeleeWeaponAttackSpeedBase	16	16										5	110											45388	45398	45399	45400	0	0	0	0	0	0	0	0							五毒	治疗	治疗会心	生活技能								1	8	7												17	11916	17	204	17	233	735	17	6	0		0	6	67108863		0	1			0				1	202104赛季切糕		1
27389	禀火	174781		2243					0	11	0	5760	2	4800	539		0	1				4	atMeleeWeaponDamageBase	893	893	atMeleeWeaponDamageRand	595	595	atMeleeWeaponAttackSpeedBase	16	16										5	110											45388	45389	45410	45403	45392	0	0	0	0	0	0	0							唐门	内功	会心命中高级	生活技能								1	9	7												17	10454	17	470	17	18965	735	24	6	0		0	7	67108863		0	1			0				1	202104赛季切糕		1
27390	怀辰	174782		2243					0	11	0	5760	2	4800	539		0	1				4	atMeleeWeaponDamageBase	893	893	atMeleeWeaponDamageRand	595	595	atMeleeWeaponAttackSpeedBase	16	16										5	110											45388	45401	45402	45403	45392	0	0	0	0	0	0	0							唐门	外功	会心命中高级	生活技能								1	9	7												17	3778	17	266	17	7582	735	23	6	0		0	7	67108863		0	1			0				1	202104赛季切糕		1
27391	玄云无色	174783		2465					0	2	0	5760	2	4800	607		0	1				4	atMeleeWeaponDamageBase	1161	1161	atMeleeWeaponDamageRand	774	774	atMeleeWeaponAttackSpeedBase	21	21										5	110	6	8									45388	45407	45402	45403	45392	0	0	0	0	0	0	0							藏剑	外功	会心命中高级	生活技能								1	3	7												17	3778	17	244	17	7582	735	22	6	0		0	12	67108863		0	1			0				1	202104赛季切糕		1
27392	积羽幽	174784		354					0	9	0	5760	2	4800	742		0	1				4	atMeleeWeaponDamageBase	1786	1786	atMeleeWeaponDamageRand	1190	1190	atMeleeWeaponAttackSpeedBase	32	32										5	110											45388	45407	45402	45403	45392	0	0	0	0	0	0	0							藏剑	外功	会心命中高级	生活技能								1	7	7												17	3778	17	244	17	7582	735	22	6	0		0	5	67108863		0	1			0				1	202104赛季切糕		1
27393	野色池光	174785		2636					0	13	0	5760	2	4800	1024		0	1				4	atMeleeWeaponDamageBase	1518	1518	atMeleeWeaponDamageRand	1012	1012	atMeleeWeaponAttackSpeedBase	27	27										5	110											45388	45401	45402	45403	45392	0	0	0	0	0	0	0							丐帮	外功	会心命中高级	生活技能								1	11	7												17	3778	17	266	17	7582	735	27	6	0		0	9	67108863		0	1			0				1	202104赛季切糕		1
27394	闻鹤引	174786		2143					0	12	0	5760	2	4800	1024		0	1				4	atMeleeWeaponDamageBase	893	893	atMeleeWeaponDamageRand	595	595	atMeleeWeaponAttackSpeedBase	16	16										5	110											45388	45389	45412	45413	45392	0	0	0	0	0	0	0							明教	内功	会心命中高级	生活技能								1	10	7												17	16465	17	470	17	18968	735	25	6	0		0	10	67108863		0	1			0				1	202104赛季切糕		1
27395	何忘	174787		2143					0	12	0	5760	2	4800	1024		0	1				4	atMeleeWeaponDamageBase	893	893	atMeleeWeaponDamageRand	595	595	atMeleeWeaponAttackSpeedBase	16	16										5	110											45393	6442	45394	45414	44671	0	0	0	0	0	0	0							明教	防御	闪避命中	生活技能								1	10	7												17	2849	17	944	17	45822	735	26	6	0		0	10	67108863		0	1			0				1	202104赛季切糕		1
27396	凤悬	174788		2916					0	14	0	5760	2	4800	1024		0	1				4	atMeleeWeaponDamageBase	1339	1339	atMeleeWeaponDamageRand	893	893	atMeleeWeaponAttackSpeedBase	24	24										5	110											45388	45407	45402	45403	45392	0	0	0	0	0	0	0							苍云	外功	会心命中高级	生活技能								1	12	7												17	3778	17	244	17	7582	735	30	6	0		0	13	67108863		0	1			0				1	202104赛季切糕		1
27397	司藏	174789		2916					0	14	0	5760	2	4800	1024		0	1				4	atMeleeWeaponDamageBase	1339	1339	atMeleeWeaponDamageRand	893	893	atMeleeWeaponAttackSpeedBase	24	24										5	110											45393	6442	45415	51980	45417	44680	0	0	0	0	0	0							苍云	防御	招架命中	生活技能								1	12	7												17	2849	17	13814	17	45822	735	31	6	0		0	13	67108863		0	1			0				1	202104赛季切糕		1
27398	玄夜深	174790		2728					0	15	0	5760	2	4800	1024		0	1				4	atMeleeWeaponDamageBase	446	446	atMeleeWeaponDamageRand	298	298	atMeleeWeaponAttackSpeedBase	16	16										5	110											45388	45398	45408	45409	45392	0	0	0	0	0	0	0							长歌	内功	会心命中高级	生活技能								1	13	7												17	5348	17	204	17	18961	735	32	6	0		0	14	67108863		0	1			0				1	202104赛季切糕		1
27399	星回天	174791		2728					0	15	0	5760	2	4800	1024		0	1				4	atMeleeWeaponDamageBase	446	446	atMeleeWeaponDamageRand	298	298	atMeleeWeaponAttackSpeedBase	16	16										5	110											45388	45398	45399	45400	0	0	0	0	0	0	0	0							长歌	治疗	治疗会心	生活技能								1	13	7												17	8445	17	204	17	233	735	33	6	0		0	14	67108863		0	1			0				1	202104赛季切糕		1
27400	寂鸿宫	174792		2083					0	16	0	5760	2	4800	1024		0	1				4	atMeleeWeaponDamageBase	1339	1339	atMeleeWeaponDamageRand	893	893	atMeleeWeaponAttackSpeedBase	24	24										5	110											45388	45401	45402	45403	45392	0	0	0	0	0	0	0							霸刀	外功	会心命中高级	生活技能								1	14	7												17	3778	17	266	17	7582	735	34	6	0		0	15	67108863		0	1			0				1	202104赛季切糕		1
27401	悲未央	174793		2358					0	17	0	5760	2	4800	1024		0	1				4	atMeleeWeaponDamageBase	1339	1339	atMeleeWeaponDamageRand	893	893	atMeleeWeaponAttackSpeedBase	24	24										5	110											45388	45407	45402	45403	45392	0	0	0	0	0	0	0							蓬莱	外功	会心命中高级	生活技能								1	15	7												17	3778	17	244	17	7582	735	35	6	0		0	16	67108863		0	1			0				1	202104赛季切糕		1
27402	天命不彻	174794		2848					0	18	0	5760	2	4800	1024		0	1				4	atMeleeWeaponDamageBase	1339	1339	atMeleeWeaponDamageRand	893	893	atMeleeWeaponAttackSpeedBase	24	24										5	110											45388	45407	45402	45403	45392	0	0	0	0	0	0	0							凌雪	外功	会心命中高级	生活技能								1	16	7												17	3778	17	244	17	7582	735	38	6	0		0	17	67108863		0	1			0				1	202104赛季切糕		1
27403	寒渚夜苍	174795		3038					0	19	0	5760	2	4800	1024		0	1				4	atMeleeWeaponDamageBase	893	893	atMeleeWeaponDamageRand	595	595	atMeleeWeaponAttackSpeedBase	16	16										5	110											45388	45389	45396	45397	45392	0	0	0	0	0	0	0							衍天	内功	会心命中高级	生活技能								1	17	7												17	3581	17	470	17	18960	735	39	6	0		0	18	67108863		0	1			0				1	202104赛季切糕		1
27404	泥犁之狱	168501		3102					0	0	2522	4470	3	5485	674		0	1				5	atMeleeWeaponDamageBase	1636	1636	atMeleeWeaponDamageRand	1090	1090	atMeleeWeaponAttackSpeedBase	27	27										5	110											45418	45419	45420	45421	45422	38675	23601	23602	44090	44026	65731	63668	65762	65793					少林	内功	全能	任务								1	1	7								315				17	8132	17	470	17	18963	735	12	8	0		0	0	2		0	0			0				1	橙武	1	1
27405	礼敬诸佛	168502		3103					0	0	2522	4470	3	5485	674		0	1				5	atMeleeWeaponDamageBase	1636	1636	atMeleeWeaponDamageRand	1090	1090	atMeleeWeaponAttackSpeedBase	27	27										5	110											45423	45424	45425	45426	45427	45428	23603	23604	44091	44027	65732	63675	65763	65794					少林	防御	全能	任务								1	1	7								316				17	2849	17	45822	17	11520	735	13	8	0		0	0	2		0	0			0				1	橙武	1	1
27406	闲心	168503		3301					0	5	1868	4470	3	5485	1024		0	1				5	atMeleeWeaponDamageBase	481	481	atMeleeWeaponDamageRand	321	321	atMeleeWeaponAttackSpeedBase	16	16										5	110											45418	45419	45429	56564	56565	38675	23605	23606	44092	44028	65733	63668	65764	65795					万花	内功	全能	任务								1	6	7								324				17	3581	17	470	17	18960	735	14	8	0		0	0	4		0	0			0				1	橙武	1	1
27407	日月之昭	168504		3302					0	5	1868	4470	3	5485	1024		0	1				5	atMeleeWeaponDamageBase	481	481	atMeleeWeaponDamageRand	321	321	atMeleeWeaponAttackSpeedBase	16	16										5	110											45418	14389	45433	45430	45434	23607	23608	44093	44029	65734	63672	65765	65796						万花	治疗	全能	任务								1	6	7								325				17	204	17	3595	17	233	735	15	8	0		0	0	4		0	0			0				1	橙武	1	1
27408	泣血	168505		3202					0	1	2522	4470	3	5485	674		0	1				5	atMeleeWeaponDamageBase	1636	1636	atMeleeWeaponDamageRand	1090	1090	atMeleeWeaponAttackSpeedBase	27	27										5	110											45418	45435	45436	45437	45438	38675	23597	23598	44094	44030	65735	63668	65766	65797					天策	外功	全能	任务								1	2	7								317				17	3778	17	266	17	7582	735	10	8	0		0	0	8		0	0			0				1	橙武	1	1
27409	岩鳞	168506		3203					0	1	2522	4470	3	5485	674		0	1				5	atMeleeWeaponDamageBase	1636	1636	atMeleeWeaponDamageRand	1090	1090	atMeleeWeaponAttackSpeedBase	27	27										5	110											45423	45439	45440	45441	45442	45426	45427	45428	23599	23600	44095	44031	65736	63675	65767	65798			天策	防御	全能	任务								1	2	7								318				17	2849	17	45822	17	4728	735	11	8	0		0	0	8		0	0			0				1	橙武	1	1
27410	松间云鹤	168507		2451					0	2	2148	4470	3	5485	607		0	1				5	atMeleeWeaponDamageBase	625	625	atMeleeWeaponDamageRand	417	417	atMeleeWeaponAttackSpeedBase	21	21										5	110											45418	14389	45443	45444	45445	38675	23609	23610	44096	44032	65737	63668	65768	65799					纯阳	内功	全能	任务								1	3	7								319				17	3581	17	204	17	18960	735	19	8	0		0	0	16		0	0			0				1	橙武	1	1
27411	玄鹤唳天	168508		2450					0	2	2148	4470	3	5485	607		0	1				5	atMeleeWeaponDamageBase	1251	1251	atMeleeWeaponDamageRand	834	834	atMeleeWeaponAttackSpeedBase	21	21										5	110											45418	45446	45447	45448	45449	38675	23611	23612	44097	44033	65738	63668	65769	65800					纯阳	外功	全能	任务								1	3	7								320				17	3778	17	244	17	7582	735	18	8	0		0	0	16		0	0			0				1	橙武	1	1
27412	风雪关河	168509		2528					0	4	2148	4470	3	5485	1024		0	1				5	atMeleeWeaponDamageBase	625	625	atMeleeWeaponDamageRand	417	417	atMeleeWeaponAttackSpeedBase	21	21										5	110											45418	14389	45450	45451	45452	32378	23613	23614	44098	44034	65739	63668	65770	65801					七秀	内功	全能	任务								1	5	7								322				17	5348	17	204	17	18961	735	20	8	0		0	0	32		0	0			0				1	橙武	1	1
27413	寒枝芳信	168510		2529					0	4	2148	4470	3	5485	1024		0	1				5	atMeleeWeaponDamageBase	625	625	atMeleeWeaponDamageRand	417	417	atMeleeWeaponAttackSpeedBase	21	21										5	110											45418	14389	45453	45454	45434	23615	23616	44099	44035	65740	63672	65771	65802						七秀	治疗	全能	任务								1	5	7								323				17	204	17	8445	17	233	735	21	8	0		0	0	32		0	0			0				1	橙武	1	1
27414	昆山玉碎	168511		1962					0	10	1868	4470	3	5485	1024		0	1				5	atMeleeWeaponDamageBase	481	481	atMeleeWeaponDamageRand	321	321	atMeleeWeaponAttackSpeedBase	16	16										5	110											45418	14389	45455	45456	45457	38675	23617	23618	44100	44036	65741	63668	65772	65803					五毒	内功	全能	任务								1	8	7								326				17	10454	17	204	17	18965	735	16	8	0		0	0	64		0	0			0				1	橙武	1	1
27415	烛幽	168512		1963					0	10	1868	4470	3	5485	1024		0	1				5	atMeleeWeaponDamageBase	481	481	atMeleeWeaponDamageRand	321	321	atMeleeWeaponAttackSpeedBase	16	16										5	110											45418	14389	45458	45459	45434	23619	23620	44101	44037	65742	63672	65773	65804						五毒	治疗	全能	任务								1	8	7								327				17	204	17	11916	17	233	735	17	8	0		0	0	64		0	0			0				1	橙武	1	1
27416	古雀翎	168513		2239					0	11	1868	4470	3	5485	539		0	1				5	atMeleeWeaponDamageBase	962	962	atMeleeWeaponDamageRand	641	641	atMeleeWeaponAttackSpeedBase	16	16										5	110											45418	45419	45460	45461	45462	38675	23621	23622	44102	44038	65743	63668	65774	65805					唐门	内功	全能	任务								1	9	7								328				17	10454	17	470	17	18965	735	24	8	0		0	0	128		0	0			0				1	橙武	1	1
27417	柬河轻风	168514		2238					0	11	1868	4470	3	5485	539		0	1				5	atMeleeWeaponDamageBase	962	962	atMeleeWeaponDamageRand	641	641	atMeleeWeaponAttackSpeedBase	16	16										5	110											45418	45435	25951	45437	45463	38675	23623	23624	44103	44039	65744	63668	65775	65806					唐门	外功	全能	任务								1	9	7								329				17	3778	17	266	17	7582	735	23	8	0		0	0	128		0	0			0				1	橙武	1	1
27418	麒天	168515		2457					0	2	1074	4470	3	5485	607		0	1				5	atMeleeWeaponDamageBase	1251	1251	atMeleeWeaponDamageRand	834	834	atMeleeWeaponAttackSpeedBase	21	21										5	110											45418	45446	45436	45464	44677	38675	23625	23626	44104	44040	65745	63668	65776	65807					藏剑	外功	全能	任务								1	3	7								321				17	3778	17	244	17	7582	735	22	8	0		0	0	256		0	0			0				1	橙武	1	1
27419	麟战	168516		351					0	9	1401	4470	3	5485	742		0	1				5	atMeleeWeaponDamageBase	1924	1924	atMeleeWeaponDamageRand	1283	1283	atMeleeWeaponAttackSpeedBase	32	32										5	110											45418	45446	45436	45464	44677	38675	23627	23628	44105	44041	65745	63668	65776	65807					藏剑	外功	全能	任务								1	7	7								32				17	3778	17	244	17	7582	735	22	8	0		0	0	256		0	0			0				1	橙武	1	1
27420	燕枝行	168517		2622					0	13	2522	4470	3	5485	1024		0	1				5	atMeleeWeaponDamageBase	1636	1636	atMeleeWeaponDamageRand	1090	1090	atMeleeWeaponAttackSpeedBase	27	27										5	110											45418	45435	45465	45464	45466	23629	23630	44106	44042	65747	63668	65778	65809						丐帮	外功	全能	任务								1	11	7								332				17	3778	17	266	17	7582	735	27	8	0		0	0	512		0	0			0				1	橙武	1	1
27421	悬炎鸱吻	168518		2139					0	12	1868	4470	3	5485	1024		0	1				5	atMeleeWeaponDamageBase	962	962	atMeleeWeaponDamageRand	641	641	atMeleeWeaponAttackSpeedBase	16	16										5	110											45418	45419	45467	45468	45469	32378	23631	23632	44107	44043	65748	63668	65779	65810					明教	内功	全能	任务								1	10	7								330				17	16465	17	470	17	18968	735	25	8	0		0	0	1024		0	0			0				1	橙武	1	1
27422	洞虚灵蛇	168519		2138					0	12	1868	4470	3	5485	1024		0	1				5	atMeleeWeaponDamageBase	962	962	atMeleeWeaponDamageRand	641	641	atMeleeWeaponAttackSpeedBase	16	16										5	110											45423	45424	45440	45470	45426	45427	45428	23633	23634	44108	44044	65749	63675	65780	65811				明教	防御	全能	任务								1	10	7								331				17	2849	17	45822	17	944	735	26	8	0		0	0	1024		0	0			0				1	橙武	1	1
27423	白狼河北	168520		2911					0	14	2335	4470	3	5485	1024		0	1				5	atMeleeWeaponDamageBase	1443	1443	atMeleeWeaponDamageRand	962	962	atMeleeWeaponAttackSpeedBase	24	24										5	110											45418	45446	45471	45461	45472	38675	24549	24550	44109	44045	65750	63668	65781	65812					苍云	外功	全能	任务								1	12	7								335				17	3778	17	244	17	7582	735	30	8	0		0	0	2097152		0	0			0				1	橙武	1	1
27424	四面边声	168521		2912					0	14	2335	4470	3	5485	1024		0	1				5	atMeleeWeaponDamageBase	1443	1443	atMeleeWeaponDamageRand	962	962	atMeleeWeaponAttackSpeedBase	24	24										5	110											45423	45424	45440	45473	45442	45426	45427	45428	24552	24553	44110	44046	65751	63675	65782	65813			苍云	防御	全能	任务								1	12	7								336				17	2849	17	45822	17	11520	735	31	8	0		0	0	2097152		0	0			0				1	橙武	1	1
27425	天下士人	168522		2723					0	15	1868	4470	3	5485	1024		0	1				5	atMeleeWeaponDamageBase	481	481	atMeleeWeaponDamageRand	321	321	atMeleeWeaponAttackSpeedBase	16	16										5	110											45418	14389	45474	45475	45476	32378	29386	29387	44111	44047	65752	63668	65783	65814					长歌	内功	全能	任务								1	13	7								333				17	5348	17	204	17	18961	735	32	8	0		0	0	4194304		0	0			0				1	橙武	1	1
27426	求仁	168523		2724					0	15	1868	4470	3	5485	1024		0	1				5	atMeleeWeaponDamageBase	481	481	atMeleeWeaponDamageRand	321	321	atMeleeWeaponAttackSpeedBase	16	16										5	110											45418	14389	43330	45477	45434	29389	29390	44112	44048	65753	63672	65784	65815						长歌	治疗	全能	任务								1	13	7								334				17	204	17	8445	17	233	735	33	8	0		0	0	4194304		0	0			0				1	橙武	1	1
27427	以彼道	168524		2079					0	16	2335	4470	3	5485	1024		0	1				5	atMeleeWeaponDamageBase	1443	1443	atMeleeWeaponDamageRand	962	962	atMeleeWeaponAttackSpeedBase	24	24										5	110											45418	45435	45436	45478	45479	38675	29595	29596	44113	44049	65754	63668	65785	65816					霸刀	外功	全能	任务								1	14	7								337				17	3778	17	266	17	7582	735	34	8	0		0	0	8388608		0	0			0				1	橙武	1	1
27428	仙舆	168525		2353					0	17	2335	4470	3	5485	1024		0	1				5	atMeleeWeaponDamageBase	1443	1443	atMeleeWeaponDamageRand	962	962	atMeleeWeaponAttackSpeedBase	24	24										5	110											45418	45446	45436	45480	45449	38675	34387	34388	44114	44050	65755	63668	65786	65817					蓬莱	外功	全能	任务								1	15	7								338				17	3778	17	244	17	7582	735	35	8	0		0	0	16777216		0	0			0				1	橙武	1	1
27429	羽书朝继	168526		2844					0	18	2335	4470	3	5485	1024		0	1				5	atMeleeWeaponDamageBase	1443	1443	atMeleeWeaponDamageRand	962	962	atMeleeWeaponAttackSpeedBase	24	24										5	110											45418	45446	45465	45437	45472	38675	36127	36128	44115	44051	65756	63668	65787	65818					凌雪	外功	全能	任务								1	16	7												17	3778	17	244	17	7582	735	38	8	0		0	0	33554432		0	0			0				1	橙武	1	1
27430	归一	168527		3007					0	19	1868	4470	3	5485	1024		0	1				5	atMeleeWeaponDamageBase	962	962	atMeleeWeaponDamageRand	641	641	atMeleeWeaponAttackSpeedBase	16	16										5	110											45418	45419	45429	45430	45431	45432	44117	44118	44116	44052	65757	63668	65788	65819					衍天	内功	全能	任务								1	17	7								307				17	3581	17	470	17	18960	735	39	8	0		0	0	2048		0	0			0				1	橙武	1	1
27431	泥犁之狱	168501		3102					0	0	2522	4690	3	5485	674		0	1				5	atMeleeWeaponDamageBase	1716	1716	atMeleeWeaponDamageRand	1144	1144	atMeleeWeaponAttackSpeedBase	27	27										5	110											45481	45482	45483	45484	45485	45486	23601	23602	44090	44026	65731	63668	65762	65793					少林	内功	全能	任务								1	1	7								315				17	8132	17	470	17	18963	735	12	8	0		0	0	2		0	0			0				1	橙武	1	1
27432	礼敬诸佛	168502		3103					0	0	2522	4690	3	5485	674		0	1				5	atMeleeWeaponDamageBase	1716	1716	atMeleeWeaponDamageRand	1144	1144	atMeleeWeaponAttackSpeedBase	27	27										5	110											45487	45488	45489	45490	45491	45492	23603	23604	44091	44027	65732	63675	65763	65794					少林	防御	全能	任务								1	1	7								316				17	2849	17	45822	17	11520	735	13	8	0		0	0	2		0	0			0				1	橙武	1	1
27433	闲心	168503		3301					0	5	1868	4690	3	5485	1024		0	1				5	atMeleeWeaponDamageBase	505	505	atMeleeWeaponDamageRand	337	337	atMeleeWeaponAttackSpeedBase	16	16										5	110											45481	45482	24878	56566	56567	45486	23605	23606	44092	44028	65733	63668	65764	65795					万花	内功	全能	任务								1	6	7								324				17	3581	17	470	17	18960	735	14	8	0		0	0	4		0	0			0				1	橙武	1	1
